plate_key,population,plate,well,temperature
3,10,40,D05,40
3,10,41,D05,40
3,10,42,D05,40
3,10,57,D05,28
3,10,58,D05,28
3,10,59,D05,28
3,10,60,D05,28
3,10,61,D05,28
3,10,62,D05,28
3,10,63,D05,28
3,10,78,D05,22
3,10,79,D05,22
3,10,80,D05,22
3,10,81,D05,22
3,10,82,D05,22
3,10,83,D05,22
3,10,84,D05,22
3,10,99,D05,16
3,10,100,D05,16
3,10,101,D05,16
3,10,102,D05,16
3,10,103,D05,16
3,10,104,D05,16
3,10,105,D05,16
3,10,120,D05,10
3,10,121,D05,10
3,10,122,D05,10
3,10,123,D05,10
3,10,124,D05,10
3,10,125,D05,10
3,10,126,D05,10
3,5,15,D06,34
3,5,16,D06,34
3,5,17,D06,34
3,5,18,D06,34
3,5,19,D06,34
3,5,20,D06,34
3,5,21,D06,34
3,5,36,D06,40
3,5,37,D06,40
3,5,38,D06,40
3,5,39,D06,40
3,5,40,D06,40
3,5,41,D06,40
3,5,42,D06,40
3,5,57,D06,28
3,5,58,D06,28
3,5,59,D06,28
3,5,60,D06,28
3,5,61,D06,28
3,5,62,D06,28
3,5,63,D06,28
3,5,78,D06,22
3,5,79,D06,22
3,5,80,D06,22
3,5,81,D06,22
3,5,82,D06,22
3,5,83,D06,22
3,5,84,D06,22
3,5,99,D06,16
3,5,100,D06,16
3,5,101,D06,16
3,5,102,D06,16
3,5,103,D06,16
3,5,104,D06,16
3,5,105,D06,16
3,5,120,D06,10
3,5,121,D06,10
3,5,122,D06,10
3,5,123,D06,10
3,5,124,D06,10
3,5,125,D06,10
3,5,126,D06,10
3,anc3,15,D07,34
3,anc3,16,D07,34
3,anc3,17,D07,34
3,anc3,18,D07,34
3,anc3,19,D07,34
3,anc3,20,D07,34
3,anc3,21,D07,34
3,anc3,36,D07,40
3,anc3,37,D07,40
3,anc3,38,D07,40
3,anc3,39,D07,40
3,anc3,40,D07,40
3,anc3,41,D07,40
3,anc3,42,D07,40
3,anc3,57,D07,28
3,anc3,58,D07,28
3,anc3,59,D07,28
3,anc3,60,D07,28
3,anc3,61,D07,28
3,anc3,62,D07,28
3,anc3,63,D07,28
3,anc3,78,D07,22
3,anc3,79,D07,22
3,anc3,80,D07,22
3,anc3,81,D07,22
3,anc3,82,D07,22
3,anc3,83,D07,22
3,anc3,84,D07,22
3,anc3,99,D07,16
3,anc3,100,D07,16
3,anc3,101,D07,16
3,anc3,102,D07,16
3,anc3,103,D07,16
3,anc3,104,D07,16
3,anc3,105,D07,16
3,anc3,120,D07,10
3,anc3,121,D07,10
3,anc3,122,D07,10
3,anc3,123,D07,10
3,anc3,124,D07,10
3,anc3,125,D07,10
3,anc3,126,D07,10
3,20,15,D08,34
3,20,16,D08,34
3,20,17,D08,34
3,20,18,D08,34
3,20,19,D08,34
3,20,20,D08,34
3,20,21,D08,34
3,20,36,D08,40
3,20,37,D08,40
3,20,38,D08,40
3,20,39,D08,40
3,20,40,D08,40
3,20,41,D08,40
3,20,42,D08,40
3,20,57,D08,28
3,20,58,D08,28
3,20,59,D08,28
3,20,60,D08,28
3,20,61,D08,28
3,20,62,D08,28
3,20,63,D08,28
3,20,78,D08,22
3,20,79,D08,22
3,20,80,D08,22
3,20,81,D08,22
3,20,82,D08,22
3,20,83,D08,22
3,20,84,D08,22
3,20,99,D08,16
3,20,100,D08,16
3,20,101,D08,16
3,20,102,D08,16
3,20,103,D08,16
3,20,104,D08,16
3,20,105,D08,16
3,20,120,D08,10
3,20,121,D08,10
3,20,122,D08,10
3,20,123,D08,10
3,20,124,D08,10
3,20,125,D08,10
3,20,126,D08,10
3,3,15,D09,34
3,3,16,D09,34
3,3,17,D09,34
3,3,18,D09,34
3,3,19,D09,34
3,3,20,D09,34
3,3,21,D09,34
3,3,36,D09,40
3,3,37,D09,40
3,3,38,D09,40
3,3,39,D09,40
3,3,40,D09,40
3,3,41,D09,40
3,3,42,D09,40
3,3,57,D09,28
3,3,58,D09,28
3,3,59,D09,28
3,3,60,D09,28
3,3,61,D09,28
3,3,62,D09,28
3,3,63,D09,28
3,3,78,D09,22
3,3,79,D09,22
3,3,80,D09,22
3,3,81,D09,22
3,3,82,D09,22
3,3,83,D09,22
3,3,84,D09,22
3,3,99,D09,16
3,3,100,D09,16
3,3,101,D09,16
3,3,102,D09,16
3,3,103,D09,16
3,3,104,D09,16
3,3,105,D09,16
3,3,120,D09,10
3,3,121,D09,10
3,3,122,D09,10
3,3,123,D09,10
3,3,124,D09,10
3,3,125,D09,10
3,3,126,D09,10
3,7,15,D10,34
3,7,16,D10,34
3,7,17,D10,34
3,7,18,D10,34
3,7,19,D10,34
3,7,20,D10,34
3,7,21,D10,34
3,7,36,D10,40
3,7,37,D10,40
3,7,38,D10,40
3,7,39,D10,40
3,7,40,D10,40
3,7,41,D10,40
3,7,42,D10,40
3,7,57,D10,28
3,7,58,D10,28
3,7,59,D10,28
3,7,60,D10,28
3,7,61,D10,28
3,7,62,D10,28
3,7,63,D10,28
3,7,78,D10,22
3,7,79,D10,22
3,7,80,D10,22
3,7,81,D10,22
3,7,82,D10,22
3,7,83,D10,22
3,7,84,D10,22
3,7,99,D10,16
3,7,100,D10,16
3,7,101,D10,16
3,7,102,D10,16
3,7,103,D10,16
3,7,104,D10,16
3,7,105,D10,16
3,7,120,D10,10
3,7,121,D10,10
3,7,122,D10,10
3,7,123,D10,10
3,7,124,D10,10
3,7,125,D10,10
3,7,126,D10,10
3,10,15,D11,34
3,10,16,D11,34
3,10,17,D11,34
3,10,18,D11,34
3,10,19,D11,34
3,10,20,D11,34
3,10,21,D11,34
3,10,36,D11,40
3,10,37,D11,40
3,10,38,D11,40
3,10,39,D11,40
3,10,40,D11,40
3,10,41,D11,40
3,10,42,D11,40
3,10,57,D11,28
3,10,58,D11,28
3,10,59,D11,28
3,10,60,D11,28
3,10,61,D11,28
3,10,62,D11,28
3,10,63,D11,28
3,10,78,D11,22
3,10,79,D11,22
3,10,80,D11,22
3,10,81,D11,22
3,10,82,D11,22
3,10,83,D11,22
3,10,84,D11,22
3,10,99,D11,16
3,10,100,D11,16
3,10,101,D11,16
3,10,102,D11,16
3,10,103,D11,16
3,10,104,D11,16
3,10,105,D11,16
3,10,120,D11,10
3,10,121,D11,10
3,10,122,D11,10
3,10,123,D11,10
3,10,124,D11,10
3,10,125,D11,10
3,10,126,D11,10
3,anc4,15,E02,34
3,anc4,16,E02,34
3,anc4,17,E02,34
3,anc4,18,E02,34
3,anc4,19,E02,34
3,anc4,20,E02,34
3,anc4,21,E02,34
3,anc4,36,E02,40
3,anc4,37,E02,40
3,anc4,38,E02,40
3,anc4,39,E02,40
3,anc4,40,E02,40
3,anc4,41,E02,40
3,anc4,42,E02,40
3,anc4,57,E02,28
3,anc4,58,E02,28
3,anc4,59,E02,28
3,anc4,60,E02,28
3,anc4,61,E02,28
3,anc4,62,E02,28
3,anc4,63,E02,28
3,anc4,78,E02,22
3,anc4,79,E02,22
3,anc4,80,E02,22
3,anc4,81,E02,22
3,anc4,82,E02,22
3,anc4,83,E02,22
3,anc4,84,E02,22
3,anc4,99,E02,16
3,anc4,100,E02,16
3,anc4,101,E02,16
3,anc4,102,E02,16
3,anc4,103,E02,16
3,anc4,104,E02,16
3,anc4,105,E02,16
3,anc4,120,E02,10
3,anc4,121,E02,10
3,anc4,122,E02,10
3,anc4,123,E02,10
3,anc4,124,E02,10
3,anc4,125,E02,10
3,anc4,126,E02,10
3,30,15,E03,34
3,30,16,E03,34
3,30,17,E03,34
3,30,18,E03,34
3,30,19,E03,34
3,30,20,E03,34
3,30,21,E03,34
3,30,36,E03,40
3,30,37,E03,40
3,30,38,E03,40
3,30,39,E03,40
3,30,40,E03,40
3,30,41,E03,40
3,30,42,E03,40
3,30,57,E03,28
3,30,58,E03,28
3,30,59,E03,28
3,30,60,E03,28
3,30,61,E03,28
3,30,62,E03,28
3,30,63,E03,28
3,30,78,E03,22
3,30,79,E03,22
3,30,80,E03,22
3,30,81,E03,22
3,30,82,E03,22
3,30,83,E03,22
3,30,84,E03,22
3,30,99,E03,16
3,30,100,E03,16
3,30,101,E03,16
3,30,102,E03,16
3,30,103,E03,16
3,30,104,E03,16
3,30,105,E03,16
3,30,120,E03,10
3,30,121,E03,10
3,30,122,E03,10
3,30,123,E03,10
3,30,124,E03,10
3,30,125,E03,10
3,30,126,E03,10
3,16,15,E04,34
3,16,16,E04,34
3,16,17,E04,34
3,16,18,E04,34
3,16,19,E04,34
3,16,20,E04,34
3,16,21,E04,34
3,16,36,E04,40
3,16,37,E04,40
3,16,38,E04,40
3,16,39,E04,40
3,16,40,E04,40
3,16,41,E04,40
3,16,42,E04,40
3,16,57,E04,28
3,16,58,E04,28
3,16,59,E04,28
3,16,60,E04,28
3,16,61,E04,28
3,16,62,E04,28
3,16,63,E04,28
3,16,78,E04,22
3,16,79,E04,22
3,16,80,E04,22
3,16,81,E04,22
3,16,82,E04,22
3,16,83,E04,22
3,16,84,E04,22
3,16,99,E04,16
3,16,100,E04,16
3,16,101,E04,16
3,16,102,E04,16
3,16,103,E04,16
3,16,104,E04,16
3,16,105,E04,16
3,16,120,E04,10
3,16,121,E04,10
3,16,122,E04,10
3,16,123,E04,10
3,16,124,E04,10
3,16,125,E04,10
3,16,126,E04,10
3,cc1690,15,E05,34
3,cc1690,16,E05,34
3,cc1690,17,E05,34
3,cc1690,18,E05,34
3,cc1690,19,E05,34
3,cc1690,20,E05,34
3,cc1690,21,E05,34
3,cc1690,36,E05,40
3,cc1690,37,E05,40
3,cc1690,38,E05,40
3,cc1690,39,E05,40
3,cc1690,40,E05,40
3,cc1690,41,E05,40
3,cc1690,42,E05,40
3,cc1690,57,E05,28
3,cc1690,58,E05,28
3,cc1690,59,E05,28
3,cc1690,60,E05,28
3,cc1690,61,E05,28
3,cc1690,62,E05,28
3,cc1690,63,E05,28
3,cc1690,78,E05,22
3,cc1690,79,E05,22
3,cc1690,80,E05,22
3,cc1690,81,E05,22
3,cc1690,82,E05,22
3,cc1690,83,E05,22
3,cc1690,84,E05,22
3,cc1690,99,E05,16
3,cc1690,100,E05,16
3,cc1690,101,E05,16
3,cc1690,102,E05,16
3,cc1690,103,E05,16
3,cc1690,104,E05,16
3,cc1690,105,E05,16
3,cc1690,120,E05,10
3,cc1690,121,E05,10
3,cc1690,122,E05,10
3,cc1690,123,E05,10
3,cc1690,124,E05,10
3,cc1690,125,E05,10
3,cc1690,126,E05,10
3,29,15,E06,34
3,29,16,E06,34
3,29,17,E06,34
3,29,18,E06,34
3,29,19,E06,34
3,29,20,E06,34
3,29,21,E06,34
3,29,36,E06,40
3,29,37,E06,40
3,29,38,E06,40
3,29,39,E06,40
3,29,40,E06,40
3,29,41,E06,40
3,29,42,E06,40
3,29,57,E06,28
3,29,58,E06,28
3,29,59,E06,28
3,29,60,E06,28
3,29,61,E06,28
3,29,62,E06,28
3,29,63,E06,28
3,29,78,E06,22
3,29,79,E06,22
3,29,80,E06,22
3,29,81,E06,22
3,29,82,E06,22
3,29,83,E06,22
3,29,84,E06,22
3,29,99,E06,16
3,29,100,E06,16
3,29,101,E06,16
3,29,102,E06,16
3,29,103,E06,16
3,29,104,E06,16
3,29,105,E06,16
3,29,120,E06,10
3,29,121,E06,10
3,29,122,E06,10
3,29,123,E06,10
3,29,124,E06,10
3,29,125,E06,10
3,29,126,E06,10
3,15,15,E07,34
3,15,16,E07,34
3,15,17,E07,34
3,15,18,E07,34
3,15,19,E07,34
3,15,20,E07,34
3,15,21,E07,34
3,15,36,E07,40
3,15,37,E07,40
3,15,38,E07,40
3,15,39,E07,40
3,15,40,E07,40
3,15,41,E07,40
3,15,42,E07,40
3,15,57,E07,28
3,15,58,E07,28
3,15,59,E07,28
3,15,60,E07,28
3,15,61,E07,28
3,15,62,E07,28
3,15,63,E07,28
3,15,78,E07,22
3,15,79,E07,22
3,15,80,E07,22
3,15,81,E07,22
3,15,82,E07,22
3,15,83,E07,22
3,15,84,E07,22
3,15,99,E07,16
3,15,100,E07,16
3,15,101,E07,16
3,15,102,E07,16
3,15,103,E07,16
3,15,104,E07,16
3,15,105,E07,16
3,15,120,E07,10
3,15,121,E07,10
3,15,122,E07,10
3,15,123,E07,10
3,15,124,E07,10
3,15,125,E07,10
3,15,126,E07,10
3,30,15,E08,34
3,30,16,E08,34
3,30,17,E08,34
3,30,18,E08,34
3,30,19,E08,34
3,30,20,E08,34
3,30,21,E08,34
3,30,36,E08,40
3,30,37,E08,40
3,30,38,E08,40
3,30,39,E08,40
3,30,40,E08,40
3,30,41,E08,40
3,30,42,E08,40
3,30,57,E08,28
3,30,58,E08,28
3,30,59,E08,28
3,30,60,E08,28
3,30,61,E08,28
3,30,62,E08,28
3,30,63,E08,28
3,30,78,E08,22
3,30,79,E08,22
3,30,80,E08,22
3,30,81,E08,22
3,30,82,E08,22
3,30,83,E08,22
3,30,84,E08,22
3,30,99,E08,16
3,30,100,E08,16
3,30,101,E08,16
3,30,102,E08,16
3,30,103,E08,16
3,30,104,E08,16
3,30,105,E08,16
3,30,120,E08,10
3,30,121,E08,10
3,30,122,E08,10
3,30,123,E08,10
3,30,124,E08,10
3,30,125,E08,10
3,30,126,E08,10
3,20,15,E09,34
3,20,16,E09,34
3,20,17,E09,34
3,20,18,E09,34
3,20,19,E09,34
3,20,20,E09,34
3,20,21,E09,34
3,20,36,E09,40
3,20,37,E09,40
3,20,38,E09,40
3,20,39,E09,40
3,20,40,E09,40
3,20,41,E09,40
3,20,42,E09,40
3,20,57,E09,28
3,20,58,E09,28
3,20,59,E09,28
3,20,60,E09,28
3,20,61,E09,28
3,20,62,E09,28
3,20,63,E09,28
3,20,78,E09,22
3,20,79,E09,22
3,20,80,E09,22
3,20,81,E09,22
3,20,82,E09,22
3,20,83,E09,22
3,20,84,E09,22
3,20,99,E09,16
3,20,100,E09,16
3,20,101,E09,16
3,20,102,E09,16
3,20,103,E09,16
3,20,104,E09,16
3,20,105,E09,16
3,20,120,E09,10
3,20,121,E09,10
3,20,122,E09,10
3,20,123,E09,10
3,20,124,E09,10
3,20,125,E09,10
3,20,126,E09,10
3,5,15,E10,34
3,5,16,E10,34
3,5,17,E10,34
3,5,18,E10,34
3,5,19,E10,34
3,5,20,E10,34
3,5,21,E10,34
3,5,36,E10,40
3,5,37,E10,40
3,5,38,E10,40
3,5,39,E10,40
3,5,40,E10,40
3,5,41,E10,40
3,5,42,E10,40
3,5,57,E10,28
3,5,58,E10,28
3,5,59,E10,28
3,5,60,E10,28
3,5,61,E10,28
3,5,62,E10,28
3,5,63,E10,28
3,5,78,E10,22
3,5,79,E10,22
3,5,80,E10,22
3,5,81,E10,22
3,5,82,E10,22
3,5,83,E10,22
3,5,84,E10,22
3,5,99,E10,16
3,5,100,E10,16
3,5,101,E10,16
3,5,102,E10,16
3,5,103,E10,16
3,5,104,E10,16
3,5,105,E10,16
3,5,120,E10,10
3,5,121,E10,10
3,5,122,E10,10
3,5,123,E10,10
3,5,124,E10,10
3,5,125,E10,10
3,5,126,E10,10
3,16,15,E11,34
3,16,16,E11,34
3,16,17,E11,34
3,16,18,E11,34
3,16,19,E11,34
3,16,20,E11,34
3,16,21,E11,34
3,16,36,E11,40
3,16,37,E11,40
3,16,38,E11,40
3,16,39,E11,40
3,16,40,E11,40
3,16,41,E11,40
3,16,42,E11,40
3,16,57,E11,28
3,16,58,E11,28
3,16,59,E11,28
3,16,60,E11,28
3,16,61,E11,28
3,16,62,E11,28
3,16,63,E11,28
3,16,78,E11,22
3,16,79,E11,22
3,16,80,E11,22
3,16,81,E11,22
3,16,82,E11,22
3,16,83,E11,22
3,16,84,E11,22
3,16,99,E11,16
3,16,100,E11,16
3,16,101,E11,16
3,16,102,E11,16
3,16,103,E11,16
3,16,104,E11,16
3,16,105,E11,16
3,16,120,E11,10
3,16,121,E11,10
3,16,122,E11,10
3,16,123,E11,10
3,16,124,E11,10
3,16,125,E11,10
3,16,126,E11,10
3,15,15,F02,34
3,15,16,F02,34
3,15,17,F02,34
3,15,18,F02,34
3,15,19,F02,34
3,15,20,F02,34
3,15,21,F02,34
3,15,36,F02,40
3,15,37,F02,40
3,15,38,F02,40
3,15,39,F02,40
3,15,40,F02,40
3,15,41,F02,40
3,15,42,F02,40
3,15,57,F02,28
3,15,58,F02,28
3,15,59,F02,28
3,15,60,F02,28
3,15,61,F02,28
3,15,62,F02,28
3,15,63,F02,28
3,15,78,F02,22
3,15,79,F02,22
3,15,80,F02,22
3,15,81,F02,22
3,15,82,F02,22
3,15,83,F02,22
3,15,84,F02,22
3,15,99,F02,16
3,15,100,F02,16
3,15,101,F02,16
3,15,102,F02,16
3,15,103,F02,16
3,15,104,F02,16
3,15,105,F02,16
3,15,120,F02,10
3,15,121,F02,10
3,15,122,F02,10
3,15,123,F02,10
3,15,124,F02,10
3,15,125,F02,10
3,15,126,F02,10
3,7,15,F03,34
3,7,16,F03,34
3,7,17,F03,34
3,7,18,F03,34
3,7,19,F03,34
3,7,20,F03,34
3,7,21,F03,34
3,7,36,F03,40
3,7,37,F03,40
3,7,38,F03,40
3,7,39,F03,40
3,7,40,F03,40
3,7,41,F03,40
3,7,42,F03,40
3,7,57,F03,28
3,7,58,F03,28
3,7,59,F03,28
3,7,60,F03,28
3,7,61,F03,28
3,7,62,F03,28
3,7,63,F03,28
3,7,78,F03,22
3,7,79,F03,22
3,7,80,F03,22
3,7,81,F03,22
3,7,82,F03,22
3,7,83,F03,22
3,7,84,F03,22
3,7,99,F03,16
3,7,100,F03,16
3,7,101,F03,16
3,7,102,F03,16
3,7,103,F03,16
3,7,104,F03,16
3,7,105,F03,16
3,7,120,F03,10
3,7,121,F03,10
3,7,122,F03,10
3,7,123,F03,10
3,7,124,F03,10
3,7,125,F03,10
3,7,126,F03,10
3,29,15,F04,34
3,29,16,F04,34
3,29,17,F04,34
3,29,18,F04,34
3,29,19,F04,34
3,29,20,F04,34
3,29,21,F04,34
3,29,36,F04,40
3,29,37,F04,40
3,29,38,F04,40
3,29,39,F04,40
3,29,40,F04,40
3,29,41,F04,40
3,29,42,F04,40
3,29,57,F04,28
3,29,58,F04,28
3,29,59,F04,28
3,29,60,F04,28
3,29,61,F04,28
3,29,62,F04,28
3,29,63,F04,28
3,29,78,F04,22
3,29,79,F04,22
3,29,80,F04,22
3,29,81,F04,22
3,29,82,F04,22
3,29,83,F04,22
3,29,84,F04,22
3,29,99,F04,16
3,29,100,F04,16
3,29,101,F04,16
3,29,102,F04,16
3,29,103,F04,16
3,29,104,F04,16
3,29,105,F04,16
3,29,120,F04,10
3,29,121,F04,10
3,29,122,F04,10
3,29,123,F04,10
3,29,124,F04,10
3,29,125,F04,10
3,29,126,F04,10
3,anc3,15,F05,34
3,anc3,16,F05,34
3,anc3,17,F05,34
3,anc3,18,F05,34
3,anc3,19,F05,34
3,anc3,20,F05,34
3,anc3,21,F05,34
3,anc3,36,F05,40
3,anc3,37,F05,40
3,anc3,38,F05,40
3,anc3,39,F05,40
3,anc3,40,F05,40
3,anc3,41,F05,40
3,anc3,42,F05,40
3,anc3,57,F05,28
3,anc3,58,F05,28
3,anc3,59,F05,28
3,anc3,60,F05,28
3,anc3,61,F05,28
3,anc3,62,F05,28
3,anc3,63,F05,28
3,anc3,78,F05,22
3,anc3,79,F05,22
3,anc3,80,F05,22
3,anc3,81,F05,22
3,anc3,82,F05,22
3,anc3,83,F05,22
3,anc3,84,F05,22
3,anc3,99,F05,16
3,anc3,100,F05,16
3,anc3,101,F05,16
3,anc3,102,F05,16
3,anc3,103,F05,16
3,anc3,104,F05,16
3,anc3,105,F05,16
3,anc3,120,F05,10
3,anc3,121,F05,10
3,anc3,122,F05,10
3,anc3,123,F05,10
3,anc3,124,F05,10
3,anc3,125,F05,10
3,anc3,126,F05,10
3,anc4,15,F06,34
3,anc4,16,F06,34
3,anc4,17,F06,34
3,anc4,18,F06,34
3,anc4,19,F06,34
3,anc4,20,F06,34
3,anc4,21,F06,34
3,anc4,36,F06,40
3,anc4,37,F06,40
3,anc4,38,F06,40
3,anc4,39,F06,40
3,anc4,40,F06,40
3,anc4,41,F06,40
3,anc4,42,F06,40
3,anc4,57,F06,28
3,anc4,58,F06,28
3,anc4,59,F06,28
3,anc4,60,F06,28
3,anc4,61,F06,28
3,anc4,62,F06,28
3,anc4,63,F06,28
3,anc4,78,F06,22
3,anc4,79,F06,22
3,anc4,80,F06,22
3,anc4,81,F06,22
3,anc4,82,F06,22
3,anc4,83,F06,22
3,anc4,84,F06,22
3,anc4,99,F06,16
3,anc4,100,F06,16
3,anc4,101,F06,16
3,anc4,102,F06,16
3,anc4,103,F06,16
3,anc4,104,F06,16
3,anc4,105,F06,16
3,anc4,120,F06,10
3,anc4,121,F06,10
3,anc4,122,F06,10
3,anc4,123,F06,10
3,anc4,124,F06,10
3,anc4,125,F06,10
3,anc4,126,F06,10
3,cc1690,15,F07,34
3,cc1690,16,F07,34
3,cc1690,17,F07,34
3,cc1690,18,F07,34
3,cc1690,19,F07,34
3,cc1690,20,F07,34
3,cc1690,21,F07,34
3,cc1690,36,F07,40
3,cc1690,37,F07,40
3,cc1690,38,F07,40
3,cc1690,39,F07,40
3,cc1690,40,F07,40
3,cc1690,41,F07,40
3,cc1690,42,F07,40
3,cc1690,57,F07,28
3,cc1690,58,F07,28
3,cc1690,59,F07,28
3,cc1690,60,F07,28
3,cc1690,61,F07,28
3,cc1690,62,F07,28
3,cc1690,63,F07,28
3,cc1690,78,F07,22
3,cc1690,79,F07,22
3,cc1690,80,F07,22
3,cc1690,81,F07,22
3,cc1690,82,F07,22
3,cc1690,83,F07,22
3,cc1690,84,F07,22
3,cc1690,99,F07,16
3,cc1690,100,F07,16
3,cc1690,101,F07,16
3,cc1690,102,F07,16
3,cc1690,103,F07,16
3,cc1690,104,F07,16
3,cc1690,105,F07,16
3,cc1690,120,F07,10
3,cc1690,121,F07,10
3,cc1690,122,F07,10
3,cc1690,123,F07,10
3,cc1690,124,F07,10
3,cc1690,125,F07,10
3,cc1690,126,F07,10
3,10,15,F08,34
3,10,16,F08,34
3,10,17,F08,34
3,10,18,F08,34
3,10,19,F08,34
3,10,20,F08,34
3,10,21,F08,34
3,10,36,F08,40
3,10,37,F08,40
3,10,38,F08,40
3,10,39,F08,40
3,10,40,F08,40
3,10,41,F08,40
3,10,42,F08,40
3,10,57,F08,28
3,10,58,F08,28
3,10,59,F08,28
3,10,60,F08,28
3,10,61,F08,28
3,10,62,F08,28
3,10,63,F08,28
3,10,78,F08,22
3,10,79,F08,22
3,10,80,F08,22
3,10,81,F08,22
3,10,82,F08,22
3,10,83,F08,22
3,10,84,F08,22
3,10,99,F08,16
3,10,100,F08,16
3,10,101,F08,16
3,10,102,F08,16
3,10,103,F08,16
3,10,104,F08,16
3,10,105,F08,16
3,10,120,F08,10
3,10,121,F08,10
3,10,122,F08,10
3,10,123,F08,10
3,10,124,F08,10
3,10,125,F08,10
3,10,126,F08,10
3,3,15,F09,34
3,3,16,F09,34
3,3,17,F09,34
3,3,18,F09,34
3,3,19,F09,34
3,3,20,F09,34
3,3,21,F09,34
3,3,36,F09,40
3,3,37,F09,40
3,3,38,F09,40
3,3,39,F09,40
3,3,40,F09,40
3,3,41,F09,40
3,3,42,F09,40
3,3,57,F09,28
3,3,58,F09,28
3,3,59,F09,28
3,3,60,F09,28
3,3,61,F09,28
3,3,62,F09,28
3,3,63,F09,28
3,3,78,F09,22
3,3,79,F09,22
3,3,80,F09,22
3,3,81,F09,22
3,3,82,F09,22
3,3,83,F09,22
3,3,84,F09,22
3,3,99,F09,16
3,3,100,F09,16
3,3,101,F09,16
3,3,102,F09,16
3,3,103,F09,16
3,3,104,F09,16
3,3,105,F09,16
3,3,120,F09,10
3,3,121,F09,10
3,3,122,F09,10
3,3,123,F09,10
3,3,124,F09,10
3,3,125,F09,10
3,3,126,F09,10
